"1049405760";"1049405823";"ES";"SPAIN";"co.uk"
"1049407616";"1049407999";"CH";"SWITZERLAND";"de"
"1049419776";"1049427967";"RU";"RUSSIAN FEDERATION";"co.uk"
"1049444352";"1049460735";"RU";"RUSSIAN FEDERATION";"co.uk"
"1049477120";"1049493503";"PL";"POLAND";"co.uk"
"1049760960";"1049761023";"PL";"POLAND";"co.uk"
"1049761792";"1049762047";"PL";"POLAND";"co.uk"
"1049762832";"1049762835";"CH";"SWITZERLAND";"de"
"1049763056";"1049763063";"CH";"SWITZERLAND";"de"
"1049763328";"1049763583";"PL";"POLAND";"co.uk"
"1049763872";"1049763903";"PL";"POLAND";"co.uk"
"1049764968";"1049764975";"CH";"SWITZERLAND";"de"
"1049766474";"1049766479";"CH";"SWITZERLAND";"de"
"1049766912";"1049767167";"PL";"POLAND";"co.uk"
"1049768176";"1049768191";"AT";"AUSTRIA";"de"
"1049771904";"1049771967";"AT";"AUSTRIA";"de"
"1049772928";"1049773055";"ES";"SPAIN";"co.uk"
"1049775048";"1049775055";"CH";"SWITZERLAND";"de"
"1049776056";"1049776063";"AT";"AUSTRIA";"de"
"1049776696";"1049776703";"AT";"AUSTRIA";"de"
"1049778112";"1049778143";"ES";"SPAIN";"co.uk"
"1049778524";"1049778531";"AT";"AUSTRIA";"de"
"1049778536";"1049778543";"AT";"AUSTRIA";"de"
"1049779064";"1049779071";"PL";"POLAND";"co.uk"
"1049779970";"1049780094";"AT";"AUSTRIA";"de"
"1049784576";"1049784831";"PL";"POLAND";"co.uk"
"1049785000";"1049785007";"AT";"AUSTRIA";"de"
"1049787648";"1049788159";"PL";"POLAND";"co.uk"
"1049791048";"1049791055";"PL";"POLAND";"co.uk"
"1049810432";"1049810687";"PL";"POLAND";"co.uk"
"1049811200";"1049811711";"PL";"POLAND";"co.uk"
"1049811968";"1049812479";"PL";"POLAND";"co.uk"
"1049886720";"1049894911";"RU";"RUSSIAN FEDERATION";"co.uk"
"1049903104";"1049911295";"PL";"POLAND";"co.uk"
"1049919488";"1049927679";"RU";"RUSSIAN FEDERATION";"co.uk"
"1049944064";"1049952255";"RU";"RUSSIAN FEDERATION";"co.uk"
"1050083328";"1050148863";"ES";"SPAIN";"co.uk"
"1050165248";"1050173439";"RU";"RUSSIAN FEDERATION";"co.uk"
"1050198016";"1050206207";"RU";"RUSSIAN FEDERATION";"co.uk"
"1050244936";"1050244943";"PL";"POLAND";"co.uk"
"1050522408";"1050522415";"CH";"SWITZERLAND";"de"
"1050619504";"1050619511";"CH";"SWITZERLAND";"de"
"1050625960";"1050625967";"AT";"AUSTRIA";"de"
"1050768552";"1050768558";"CH";"SWITZERLAND";"de"
"1050935296";"1050937087";"ES";"SPAIN";"co.uk"
"1050937600";"1050937855";"ES";"SPAIN";"co.uk"
"1050940432";"1050940440";"ES";"SPAIN";"co.uk"
"1050940672";"1050940799";"ES";"SPAIN";"co.uk"
"1050940928";"1050941183";"ES";"SPAIN";"co.uk"
"1050942976";"1050943487";"ES";"SPAIN";"co.uk"
"1050945536";"1050946047";"ES";"SPAIN";"co.uk"
"1050948352";"1050948863";"ES";"SPAIN";"co.uk"
"1050950656";"1050951423";"ES";"SPAIN";"co.uk"
"1051009024";"1051017215";"RU";"RUSSIAN FEDERATION";"co.uk"
"1051131904";"1051197439";"CH";"SWITZERLAND";"de"
"1051230208";"1051238399";"SE";"SWEDEN";"co.uk"
"1051254784";"1051262975";"RU";"RUSSIAN FEDERATION";"co.uk"
"1051460096";"1051460351";"ES";"SPAIN";"co.uk"
"1051460640";"1051460647";"ES";"SPAIN";"co.uk"
"1051557888";"1051566079";"RU";"RUSSIAN FEDERATION";"co.uk"
"1051578272";"1051578279";"ES";"SPAIN";"co.uk"
"1051578296";"1051578303";"PL";"POLAND";"co.uk"
"1051590656";"1051702527";"ES";"SPAIN";"co.uk"
"1051702784";"1051721727";"ES";"SPAIN";"co.uk"
"1051721728";"1051729919";"RU";"RUSSIAN FEDERATION";"co.uk"
"1051795456";"1051803647";"RU";"RUSSIAN FEDERATION";"co.uk"
"1051852800";"1051918335";"AT";"AUSTRIA";"de"
"1051918336";"1051918847";"PL";"POLAND";"co.uk"
"1051918848";"1051919359";"AT";"AUSTRIA";"de"
"1051919360";"1051941119";"PL";"POLAND";"co.uk"
"1051941120";"1051941631";"AT";"AUSTRIA";"de"
"1051941632";"1051941887";"PL";"POLAND";"co.uk"
"1051941888";"1051942143";"AT";"AUSTRIA";"de"
"1051942144";"1051942911";"PL";"POLAND";"co.uk"
"1051942912";"1051983871";"AT";"AUSTRIA";"de"
"1052049408";"1052057599";"PL";"POLAND";"co.uk"
"1052057600";"1052065791";"RU";"RUSSIAN FEDERATION";"co.uk"
"1052065792";"1052082175";"SE";"SWEDEN";"co.uk"
"1052090368";"1052098559";"PL";"POLAND";"co.uk"
"1052098560";"1052114943";"SE";"SWEDEN";"co.uk"
"1052180480";"1052213247";"RU";"RUSSIAN FEDERATION";"co.uk"
"1052257792";"1052258303";"AT";"AUSTRIA";"de"
"1052260632";"1052260639";"AT";"AUSTRIA";"de"
"1052264448";"1052264639";"SE";"SWEDEN";"co.uk"
"1052264704";"1052265471";"SE";"SWEDEN";"co.uk"
"1052272544";"1052272575";"AT";"AUSTRIA";"de"
"1052272576";"1052272639";"SE";"SWEDEN";"co.uk"
"1052274688";"1052274943";"ES";"SPAIN";"co.uk"
"1052275200";"1052275711";"AT";"AUSTRIA";"de"
"1052278784";"1052278823";"CH";"SWITZERLAND";"de"
"1052278832";"1052278847";"AT";"AUSTRIA";"de"
"1052286976";"1052287487";"CH";"SWITZERLAND";"de"
"1052287488";"1052288255";"SE";"SWEDEN";"co.uk"
"1052288304";"1052288319";"AT";"AUSTRIA";"de"
"1052288512";"1052289023";"AT";"AUSTRIA";"de"
"1052289152";"1052289183";"CH";"SWITZERLAND";"de"
"1052290048";"1052290063";"CH";"SWITZERLAND";"de"
"1052290368";"1052290399";"CH";"SWITZERLAND";"de"
"1052290816";"1052290831";"CH";"SWITZERLAND";"de"
"1052291328";"1052291583";"CH";"SWITZERLAND";"de"
"1052291696";"1052291711";"CH";"SWITZERLAND";"de"
"1052307456";"1052309247";"CH";"SWITZERLAND";"de"
"1052309504";"1052310527";"CH";"SWITZERLAND";"de"
"1052310784";"1052311039";"AT";"AUSTRIA";"de"
"1052312000";"1052312063";"CH";"SWITZERLAND";"de"
"1052312896";"1052312903";"CH";"SWITZERLAND";"de"
"1052312904";"1052312911";"ES";"SPAIN";"co.uk"
"1052312912";"1052312927";"CH";"SWITZERLAND";"de"
"1052314752";"1052314815";"ES";"SPAIN";"co.uk"
"1052314824";"1052314831";"ES";"SPAIN";"co.uk"
"1052315104";"1052315135";"AT";"AUSTRIA";"de"
